rank:2 |send count:5 | recv count: 5 |total Time:1.340562 |compute Time:0.000013 |commuTime:1.338351|IO Time:0.000000
rank:306 |send count:13 | recv count: 12 |total Time:2.667990 |compute Time:0.000015 |commuTime:1.942531|IO Time:0.000000
rank:486 |send count:9 | recv count: 7 |total Time:2.671153 |compute Time:0.000011 |commuTime:1.488250|IO Time:0.000000
rank:388 |send count:10 | recv count: 10 |total Time:2.670977 |compute Time:0.000013 |commuTime:1.742118|IO Time:0.000000
rank:450 |send count:13 | recv count: 19 |total Time:2.671576 |compute Time:0.000014 |commuTime:1.585247|IO Time:0.000000
rank:262 |send count:8 | recv count: 8 |total Time:2.668715 |compute Time:0.000010 |commuTime:2.045381|IO Time:0.000000
rank:298 |send count:5 | recv count: 5 |total Time:2.668173 |compute Time:0.000010 |commuTime:1.961499|IO Time:0.000000
rank:174 |send count:13 | recv count: 13 |total Time:2.670153 |compute Time:0.000012 |commuTime:2.258130|IO Time:0.000000
rank:390 |send count:8 | recv count: 8 |total Time:2.668790 |compute Time:0.000010 |commuTime:1.742195|IO Time:0.000000
rank:202 |send count:13 | recv count: 13 |total Time:2.668429 |compute Time:0.000014 |commuTime:2.190453|IO Time:0.000000
rank:442 |send count:7 | recv count: 7 |total Time:2.667949 |compute Time:0.000009 |commuTime:1.604220|IO Time:0.000000
rank:282 |send count:5 | recv count: 5 |total Time:2.667810 |compute Time:0.000009 |commuTime:1.999638|IO Time:0.000000
rank:426 |send count:13 | recv count: 17 |total Time:2.668339 |compute Time:0.000013 |commuTime:1.640396|IO Time:0.000000
rank:454 |send count:4 | recv count: 4 |total Time:2.671702 |compute Time:0.000010 |commuTime:1.571075|IO Time:0.000000
rank:490 |send count:7 | recv count: 7 |total Time:2.671946 |compute Time:0.000012 |commuTime:1.479415|IO Time:0.000000
rank:222 |send count:11 | recv count: 11 |total Time:2.669608 |compute Time:0.000011 |commuTime:2.142912|IO Time:0.000000
rank:310 |send count:5 | recv count: 5 |total Time:2.671497 |compute Time:0.000012 |commuTime:1.933708|IO Time:0.000000
rank:418 |send count:27 | recv count: 24 |total Time:2.671901 |compute Time:0.000013 |commuTime:1.658346|IO Time:0.000000
rank:382 |send count:19 | recv count: 18 |total Time:2.670712 |compute Time:0.000013 |commuTime:1.761467|IO Time:0.000000
rank:464 |send count:9 | recv count: 9 |total Time:2.672996 |compute Time:0.000014 |commuTime:1.545007|IO Time:0.000000
rank:78 |send count:4 | recv count: 4 |total Time:2.670785 |compute Time:0.000009 |commuTime:2.490416|IO Time:0.000000
rank:356 |send count:11 | recv count: 11 |total Time:2.670740 |compute Time:0.000014 |commuTime:1.818856|IO Time:0.000000
rank:474 |send count:7 | recv count: 7 |total Time:2.671942 |compute Time:0.000010 |commuTime:1.524381|IO Time:0.000000
rank:258 |send count:27 | recv count: 24 |total Time:2.670526 |compute Time:0.000014 |commuTime:2.057255|IO Time:0.000000
rank:176 |send count:5 | recv count: 5 |total Time:2.669968 |compute Time:0.000015 |commuTime:2.251086|IO Time:0.000000
rank:402 |send count:9 | recv count: 8 |total Time:2.673568 |compute Time:0.000011 |commuTime:1.701045|IO Time:0.000000
rank:186 |send count:15 | recv count: 16 |total Time:2.670084 |compute Time:0.000013 |commuTime:2.232742|IO Time:0.000000
rank:284 |send count:6 | recv count: 7 |total Time:2.673292 |compute Time:0.000016 |commuTime:1.992799|IO Time:0.000000
rank:294 |send count:7 | recv count: 7 |total Time:2.671838 |compute Time:0.000010 |commuTime:1.973669|IO Time:0.000000
rank:42 |send count:5 | recv count: 5 |total Time:2.670845 |compute Time:0.000011 |commuTime:2.576562|IO Time:0.000000
rank:428 |send count:15 | recv count: 15 |total Time:2.673130 |compute Time:0.000014 |commuTime:1.634259|IO Time:0.000000
rank:114 |send count:6 | recv count: 6 |total Time:2.672756 |compute Time:0.000011 |commuTime:2.406054|IO Time:0.000000
rank:438 |send count:11 | recv count: 11 |total Time:2.674737 |compute Time:0.000010 |commuTime:1.616278|IO Time:0.000000
rank:366 |send count:10 | recv count: 10 |total Time:2.673836 |compute Time:0.000013 |commuTime:1.801652|IO Time:0.000000
rank:320 |send count:6 | recv count: 6 |total Time:2.672957 |compute Time:0.000018 |commuTime:1.908035|IO Time:0.000000
rank:330 |send count:7 | recv count: 7 |total Time:2.673623 |compute Time:0.000012 |commuTime:1.889232|IO Time:0.000000
rank:150 |send count:5 | recv count: 5 |total Time:2.674647 |compute Time:0.000011 |commuTime:2.319908|IO Time:0.000000
rank:248 |send count:7 | recv count: 7 |total Time:2.671961 |compute Time:0.000014 |commuTime:2.078002|IO Time:0.000000
rank:104 |send count:7 | recv count: 7 |total Time:2.673015 |compute Time:0.000014 |commuTime:2.425503|IO Time:0.000000
rank:392 |send count:15 | recv count: 16 |total Time:2.675001 |compute Time:0.000015 |commuTime:1.737008|IO Time:0.000000
rank:212 |send count:11 | recv count: 11 |total Time:2.676393 |compute Time:0.000012 |commuTime:2.166230|IO Time:0.000000
rank:68 |send count:9 | recv count: 9 |total Time:2.674051 |compute Time:0.000016 |commuTime:2.512953|IO Time:0.000000
rank:140 |send count:7 | recv count: 7 |total Time:2.676968 |compute Time:0.000016 |commuTime:2.341152|IO Time:0.000000
rank:498 |send count:5 | recv count: 9 |total Time:2.687761 |compute Time:0.000013 |commuTime:1.476875|IO Time:0.000000

real	1m32.027s
user	12m12.814s
sys	5m30.619s
